PropertyID,Name,Segment,Region,Stage,MonthlyRevenue,BuildTimeWeeks,ProjectedPenetrationTimeWeeks,ChurnRisk,UpgradePotential,ContactsAvailable
RES-0342,Residential Property 342,Residential,East,Closed Won,3670,13,30,Low,None,2
RES-0343,Residential Property 343,Residential,East,Proposal,4264,12,9,Medium,Moderate,3
RES-0344,Residential Property 344,Residential,East,Qualified,1808,4,17,Medium,High,5
RES-0345,Residential Property 345,Residential,North,Lead,4968,3,22,High,Moderate,4
RES-0346,Residential Property 346,Residential,North,Qualified,3704,19,19,High,High,3
RES-0347,Residential Property 347,Residential,East,Lead,2775,12,30,Low,High,2
RES-0348,Residential Property 348,Residential,East,Lead,4167,8,23,Low,High,3
RES-0349,Residential Property 349,Residential,North,Closed Lost,3539,15,29,Medium,High,3
RES-0350,Residential Property 350,Residential,East,Proposal,2531,7,27,Medium,High,3
RES-0351,Residential Property 351,Residential,North,Closed Lost,3751,8,13,Low,None,2
RES-0352,Residential Property 352,Residential,East,Proposal,1589,17,16,High,High,3
RES-0353,Residential Property 353,Residential,South,Proposal,1184,9,29,Medium,Moderate,1
RES-0354,Residential Property 354,Residential,West,Closed Lost,4113,18,28,Medium,None,5
RES-0355,Residential Property 355,Residential,East,Proposal,2511,20,6,High,None,1
RES-0356,Residential Property 356,Residential,West,Lead,4151,6,22,Low,High,1
RES-0357,Residential Property 357,Residential,North,Closed Lost,1404,19,8,High,Moderate,1
RES-0358,Residential Property 358,Residential,East,Closed Lost,689,4,30,Low,High,2
RES-0359,Residential Property 359,Residential,East,Lead,557,8,25,High,Moderate,4
RES-0360,Residential Property 360,Residential,West,Negotiation,4914,6,15,High,High,2
RES-0361,Residential Property 361,Residential,East,Lead,578,5,15,High,None,3
RES-0362,Residential Property 362,Residential,East,Closed Won,2524,13,16,Medium,None,1
RES-0363,Residential Property 363,Residential,East,Negotiation,692,17,13,High,Moderate,2
RES-0364,Residential Property 364,Residential,South,Closed Lost,1880,18,6,Low,High,2
RES-0365,Residential Property 365,Residential,West,Proposal,811,13,22,Medium,High,4
RES-0366,Residential Property 366,Residential,South,Lead,1900,3,18,Low,Moderate,5
RES-0367,Residential Property 367,Residential,North,Closed Won,1640,16,23,Medium,High,5
RES-0368,Residential Property 368,Residential,West,Proposal,2961,17,15,High,None,3
RES-0369,Residential Property 369,Residential,South,Proposal,2129,12,8,High,None,5
RES-0370,Residential Property 370,Residential,West,Negotiation,1947,14,26,Medium,High,4
RES-0371,Residential Property 371,Residential,South,Closed Won,1548,7,25,Low,High,5
RES-0372,Residential Property 372,Residential,West,Lead,4356,5,17,Low,None,2
RES-0373,Residential Property 373,Residential,North,Qualified,1187,15,13,Low,None,1
RES-0374,Residential Property 374,Residential,North,Closed Lost,2026,15,19,High,High,4
RES-0375,Residential Property 375,Residential,West,Closed Won,2210,6,19,Medium,High,5
RES-0376,Residential Property 376,Residential,East,Proposal,3870,6,9,High,None,3
RES-0377,Residential Property 377,Residential,South,Closed Won,3892,15,6,High,High,1
RES-0378,Residential Property 378,Residential,East,Negotiation,1112,3,11,High,None,5
RES-0379,Residential Property 379,Residential,South,Closed Won,1747,11,17,Low,None,5
RES-0380,Residential Property 380,Residential,West,Lead,2654,7,27,Medium,High,1
RES-0381,Residential Property 381,Residential,North,Negotiation,2721,13,24,High,None,4
RES-0382,Residential Property 382,Residential,South,Negotiation,942,8,25,High,High,2
RES-0383,Residential Property 383,Residential,East,Proposal,2593,16,15,Medium,High,5
RES-0384,Residential Property 384,Residential,West,Closed Lost,3506,7,26,Medium,None,5
RES-0385,Residential Property 385,Residential,North,Negotiation,3830,3,12,High,Moderate,1
RES-0386,Residential Property 386,Residential,West,Closed Lost,3715,3,6,Medium,None,1
RES-0387,Residential Property 387,Residential,North,Closed Won,3939,3,25,Medium,Moderate,2
RES-0388,Residential Property 388,Residential,West,Negotiation,2964,19,17,High,Moderate,5
RES-0389,Residential Property 389,Residential,South,Negotiation,1389,16,22,High,None,1
RES-0390,Residential Property 390,Residential,North,Negotiation,3544,16,18,Medium,High,5
RES-0391,Residential Property 391,Residential,East,Negotiation,3914,4,25,Medium,High,4
RES-0392,Residential Property 392,Residential,South,Closed Won,2139,3,28,High,None,3
RES-0393,Residential Property 393,Residential,South,Negotiation,3598,15,30,High,High,1
RES-0394,Residential Property 394,Residential,South,Lead,1785,13,8,Low,None,3
RES-0395,Residential Property 395,Residential,North,Closed Won,4391,7,22,Medium,Moderate,2
RES-0396,Residential Property 396,Residential,North,Closed Won,1552,6,6,Low,None,5
RES-0397,Residential Property 397,Residential,South,Closed Won,4233,8,5,Low,Moderate,1
RES-0398,Residential Property 398,Residential,East,Lead,2553,11,20,Medium,High,5
RES-0399,Residential Property 399,Residential,West,Qualified,3579,6,13,Low,Moderate,2
RES-0400,Residential Property 400,Residential,North,Negotiation,3249,3,30,Low,None,3
RES-0401,Residential Property 401,Residential,East,Lead,699,20,30,High,High,5
RES-0402,Residential Property 402,Residential,East,Negotiation,4760,3,16,Low,High,5
RES-0403,Residential Property 403,Residential,West,Closed Won,1889,19,13,Medium,High,1
RES-0404,Residential Property 404,Residential,South,Negotiation,4987,10,5,Medium,High,3
RES-0405,Residential Property 405,Residential,East,Qualified,945,13,13,Medium,High,5
RES-0406,Residential Property 406,Residential,East,Proposal,2115,6,5,Medium,None,5
RES-0407,Residential Property 407,Residential,East,Proposal,4203,7,7,Low,Moderate,4
RES-0408,Residential Property 408,Residential,East,Proposal,3187,12,26,Low,High,2
RES-0409,Residential Property 409,Residential,South,Negotiation,1223,11,14,High,Moderate,2
RES-0410,Residential Property 410,Residential,West,Lead,3485,12,30,Low,None,2
RES-0411,Residential Property 411,Residential,North,Closed Lost,2452,17,30,High,Moderate,2
RES-0412,Residential Property 412,Residential,East,Negotiation,4801,8,9,Medium,None,4
RES-0413,Residential Property 413,Residential,East,Lead,3615,6,23,High,None,4
RES-0414,Residential Property 414,Residential,West,Closed Lost,4309,10,6,Low,None,5
RES-0415,Residential Property 415,Residential,South,Qualified,1264,14,23,Low,High,4
RES-0416,Residential Property 416,Residential,West,Negotiation,2836,6,24,Medium,None,4
RES-0417,Residential Property 417,Residential,East,Proposal,1444,16,20,Low,Moderate,3
RES-0418,Residential Property 418,Residential,South,Closed Lost,4038,18,10,High,None,2
RES-0419,Residential Property 419,Residential,East,Qualified,2960,8,5,High,None,2
RES-0420,Residential Property 420,Residential,North,Negotiation,2620,8,25,High,None,4
RES-0421,Residential Property 421,Residential,North,Closed Lost,2530,3,30,Medium,None,1
RES-0422,Residential Property 422,Residential,East,Lead,4474,11,24,High,Moderate,2
RES-0423,Residential Property 423,Residential,South,Negotiation,759,20,20,High,High,3
RES-0424,Residential Property 424,Residential,West,Negotiation,733,18,23,Low,Moderate,2
RES-0425,Residential Property 425,Residential,North,Qualified,4648,9,17,Medium,High,1
RES-0426,Residential Property 426,Residential,South,Qualified,3483,17,16,High,None,3
RES-0427,Residential Property 427,Residential,South,Closed Lost,2927,19,20,Low,Moderate,5
RES-0428,Residential Property 428,Residential,East,Lead,2942,4,5,Low,None,3
RES-0429,Residential Property 429,Residential,North,Qualified,2969,20,27,High,None,2
RES-0430,Residential Property 430,Residential,South,Lead,3742,6,19,High,Moderate,5
RES-0431,Residential Property 431,Residential,East,Lead,3921,8,25,Low,Moderate,3
RES-0432,Residential Property 432,Residential,South,Qualified,1392,14,11,Medium,High,5
RES-0433,Residential Property 433,Residential,South,Closed Lost,3495,13,29,High,High,1
RES-0434,Residential Property 434,Residential,East,Closed Won,3226,13,8,Low,None,5
RES-0435,Residential Property 435,Residential,North,Closed Won,2433,13,25,Low,None,4
RES-0436,Residential Property 436,Residential,North,Proposal,3651,19,8,Low,High,5
RES-0437,Residential Property 437,Residential,West,Qualified,1695,12,5,High,High,3
RES-0438,Residential Property 438,Residential,West,Negotiation,3693,15,20,High,None,4
RES-0439,Residential Property 439,Residential,North,Lead,2219,17,7,Medium,None,5
RES-0440,Residential Property 440,Residential,North,Qualified,3835,20,20,Low,High,3
RES-0441,Residential Property 441,Residential,North,Lead,4945,5,13,Low,Moderate,4
RES-0442,Residential Property 442,Residential,North,Qualified,1206,15,7,Medium,Moderate,4
RES-0443,Residential Property 443,Residential,South,Negotiation,4253,10,15,High,High,2
RES-0444,Residential Property 444,Residential,East,Proposal,4058,15,15,Medium,None,5
RES-0445,Residential Property 445,Residential,South,Closed Lost,3061,7,24,High,Moderate,4
RES-0446,Residential Property 446,Residential,North,Proposal,3146,17,28,Medium,None,1
RES-0447,Residential Property 447,Residential,West,Closed Won,3161,8,16,Low,Moderate,3
RES-0448,Residential Property 448,Residential,North,Negotiation,1602,18,10,High,High,5
RES-0449,Residential Property 449,Residential,East,Proposal,647,4,17,Medium,None,3
RES-0450,Residential Property 450,Residential,East,Closed Won,3982,8,9,Low,High,3
RES-0451,Residential Property 451,Residential,East,Qualified,2956,8,21,Low,None,4
RES-0452,Residential Property 452,Residential,North,Negotiation,1060,3,24,Medium,High,5
RES-0453,Residential Property 453,Residential,North,Negotiation,2789,8,9,Low,Moderate,2
RES-0454,Residential Property 454,Residential,East,Negotiation,4904,14,9,Low,None,5
RES-0455,Residential Property 455,Residential,North,Qualified,1263,9,19,Low,Moderate,3
RES-0456,Residential Property 456,Residential,South,Closed Won,4931,6,22,Medium,None,4
RES-0457,Residential Property 457,Residential,West,Closed Won,2008,5,12,Low,None,5
RES-0458,Residential Property 458,Residential,East,Lead,4832,7,11,Low,Moderate,3
RES-0459,Residential Property 459,Residential,West,Closed Lost,787,5,27,Medium,Moderate,5
RES-0460,Residential Property 460,Residential,South,Proposal,4359,17,5,Low,None,2
RES-0461,Residential Property 461,Residential,North,Closed Lost,4459,16,5,Low,None,5
RES-0462,Residential Property 462,Residential,North,Lead,2785,12,12,Medium,None,4
RES-0463,Residential Property 463,Residential,South,Negotiation,4081,3,8,Low,High,3
RES-0464,Residential Property 464,Residential,South,Proposal,2174,19,17,Low,None,4
RES-0465,Residential Property 465,Residential,North,Lead,3712,19,14,High,Moderate,2
RES-0466,Residential Property 466,Residential,South,Proposal,834,7,10,High,Moderate,2
RES-0467,Residential Property 467,Residential,North,Qualified,3649,20,24,High,High,4
RES-0468,Residential Property 468,Residential,South,Closed Won,1845,12,13,High,None,5
RES-0469,Residential Property 469,Residential,East,Qualified,3899,20,22,Low,Moderate,4
RES-0470,Residential Property 470,Residential,North,Negotiation,4017,6,7,Medium,Moderate,3
RES-0471,Residential Property 471,Residential,South,Proposal,663,7,21,Medium,None,4
RES-0472,Residential Property 472,Residential,South,Closed Won,2329,13,30,Medium,Moderate,5
RES-0473,Residential Property 473,Residential,North,Proposal,1707,12,20,Medium,Moderate,2
RES-0474,Residential Property 474,Residential,West,Lead,3636,14,7,Medium,Moderate,5
RES-0475,Residential Property 475,Residential,East,Lead,3171,11,30,High,High,5
RES-0476,Residential Property 476,Residential,East,Proposal,4473,19,25,Low,None,3
RES-0477,Residential Property 477,Residential,West,Negotiation,1851,12,7,Low,None,2
RES-0478,Residential Property 478,Residential,South,Closed Lost,2158,19,23,Medium,None,4
RES-0479,Residential Property 479,Residential,West,Proposal,1617,4,22,Medium,None,4
RES-0480,Residential Property 480,Residential,South,Lead,1383,18,17,Low,None,2
RES-0481,Residential Property 481,Residential,North,Closed Lost,3497,9,16,High,Moderate,2
RES-0482,Residential Property 482,Residential,West,Negotiation,2179,9,5,Medium,High,5
RES-0483,Residential Property 483,Residential,East,Proposal,4323,16,18,High,Moderate,2
RES-0484,Residential Property 484,Residential,North,Negotiation,3432,9,22,Low,High,1
RES-0485,Residential Property 485,Residential,East,Proposal,3624,14,19,High,None,1
RES-0486,Residential Property 486,Residential,South,Proposal,3379,19,10,Low,None,4
RES-0487,Residential Property 487,Residential,East,Lead,1604,3,20,Medium,None,1
RES-0488,Residential Property 488,Residential,North,Qualified,3799,11,30,Medium,None,5
RES-0489,Residential Property 489,Residential,East,Proposal,1625,19,28,High,Moderate,3
RES-0490,Residential Property 490,Residential,East,Proposal,742,20,27,Medium,None,2
RES-0491,Residential Property 491,Residential,North,Closed Lost,1612,15,25,Low,Moderate,3
RES-0492,Residential Property 492,Residential,South,Qualified,2339,6,8,Medium,Moderate,3
RES-0493,Residential Property 493,Residential,North,Qualified,684,18,29,Medium,Moderate,4
RES-0494,Residential Property 494,Residential,East,Closed Won,2081,14,6,Medium,None,1
RES-0495,Residential Property 495,Residential,East,Closed Won,1956,10,12,Low,Moderate,1
RES-0496,Residential Property 496,Residential,North,Lead,3949,18,11,High,Moderate,1
RES-0497,Residential Property 497,Residential,West,Closed Won,3165,19,16,High,Moderate,1
RES-0498,Residential Property 498,Residential,East,Lead,1299,16,28,High,High,2
RES-0499,Residential Property 499,Residential,West,Closed Lost,2722,4,15,High,None,2
RES-0500,Residential Property 500,Residential,South,Closed Won,684,4,28,High,High,5
RES-0501,Residential Property 501,Residential,North,Closed Lost,4009,8,24,Low,Moderate,1
RES-0502,Residential Property 502,Residential,West,Qualified,3174,8,19,Low,None,3
RES-0503,Residential Property 503,Residential,North,Closed Lost,3475,6,30,Low,Moderate,2
RES-0504,Residential Property 504,Residential,East,Proposal,2705,6,29,Medium,None,2
RES-0505,Residential Property 505,Residential,North,Proposal,4403,3,30,Medium,None,4
RES-0506,Residential Property 506,Residential,West,Proposal,3004,18,20,High,High,1
RES-0507,Residential Property 507,Residential,West,Proposal,2783,18,6,Low,None,3
RES-0508,Residential Property 508,Residential,East,Closed Lost,4791,17,15,Low,Moderate,4
RES-0509,Residential Property 509,Residential,East,Closed Won,3931,12,30,Medium,None,4
RES-0510,Residential Property 510,Residential,West,Negotiation,615,9,27,Medium,None,3
RES-0511,Residential Property 511,Residential,West,Closed Lost,2339,14,23,Low,High,2
RES-0512,Residential Property 512,Residential,South,Closed Lost,4485,6,17,Medium,High,1
RES-0513,Residential Property 513,Residential,South,Closed Lost,4434,19,21,Medium,High,3
RES-0514,Residential Property 514,Residential,West,Negotiation,3405,17,20,High,Moderate,5
RES-0515,Residential Property 515,Residential,West,Negotiation,3408,11,29,Medium,None,4
RES-0516,Residential Property 516,Residential,West,Lead,2814,17,29,Medium,High,5
RES-0517,Residential Property 517,Residential,South,Closed Lost,3858,6,11,Medium,Moderate,3
RES-0518,Residential Property 518,Residential,North,Qualified,1042,17,15,High,None,2
RES-0519,Residential Property 519,Residential,West,Qualified,1774,5,6,Medium,Moderate,2
RES-0520,Residential Property 520,Residential,West,Proposal,1447,4,19,High,None,5
RES-0521,Residential Property 521,Residential,East,Closed Won,3555,11,23,Medium,None,1
RES-0522,Residential Property 522,Residential,East,Qualified,1987,6,8,Medium,Moderate,1
RES-0523,Residential Property 523,Residential,North,Proposal,827,8,16,Medium,None,3
RES-0524,Residential Property 524,Residential,East,Qualified,2401,7,14,Medium,None,4
RES-0525,Residential Property 525,Residential,West,Proposal,2292,13,24,High,High,5
RES-0526,Residential Property 526,Residential,North,Closed Lost,4069,18,11,Low,Moderate,1
RES-0527,Residential Property 527,Residential,West,Negotiation,1272,8,24,Medium,Moderate,3
RES-0528,Residential Property 528,Residential,West,Closed Lost,3305,3,28,Medium,Moderate,2
